"","SeniorCitizen","PartnerYes","DependentsYes","tenure","InternetServiceDSL","InternetServiceFiber.optic","InternetServiceNo","OnlineSecurityNo","OnlineSecurityYes","OnlineBackupYes","DeviceProtectionYes","TechSupportYes","StreamingTVYes","StreamingMoviesYes","ContractMonth.to.month","ContractOne.year","ContractTwo.year","PaperlessBillingYes","PaymentMethodBank.transfer..automatic.","PaymentMethodCredit.card..automatic.","PaymentMethodElectronic.check","PaymentMethodMailed.check","MonthlyCharges","TotalCharges","ChurnYes"
"206",0,0,0,33,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0.613930348258707,0.307644818832218,0
"207",0,1,1,72,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0.370149253731343,0.480083083314101,0
"208",0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.613432835820895,0.0070505423494115,1
"209",0,0,0,19,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0.87910447761194,0.221053542580198,1
"210",0,1,0,64,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0.837810945273632,0.765670436187399,0
"211",0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.276119402985075,0.00758135241172395,1
"212",0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0696517412935323,0.000744288022155531,0
"213",0,0,1,61,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0149253731343284,0.127555965843526,0
"214",0,1,1,29,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0174129353233831,0.0601488576044311,0
"215",1,1,0,23,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.682089552238806,0.225830833141011,0
"216",0,1,0,57,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0.402985074626866,0.394489960766213,0
"217",0,1,1,72,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0.26865671641791,0.360143087929841,0
"218",0,1,0,66,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0.381592039800995,0.435079621509347,0
"219",0,1,1,65,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0.656218905472637,0.612243249480729,0
"220",0,0,0,8,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.614427860696517,0.0699053773367182,0
"221",0,0,0,4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.516417910447761,0.0287964458804523,1
"222",0,1,0,71,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0646766169154229,0.20979690745442,0
"223",0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.0194029850746269,0.00016155088852986,0
"224",0,1,0,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.316417910447761,0.0185264251096238,1
"225",0,0,0,12,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.0109452736318409,0.0231421647819063,0
"226",0,0,0,24,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0.321890547263682,0.146543964920378,0
"227",0,1,1,31,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0.625870646766169,0.291593584121856,0
"228",0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.367661691542289,0.00420032310177703,1
"229",0,0,0,30,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0.712935323383085,0.312064389568428,0
"230",0,1,1,47,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0.667164179104478,0.471780521578583,0
"231",0,0,0,54,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0.893034825870647,0.662572120932379,0
"232",0,0,0,50,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0.748756218905473,0.545661204708054,0
"233",0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0.660199004975124,0.00759289176090464,1
"234",0,0,0,72,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0199004975124379,0.178640664666513,0
"235",0,0,0,29,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0686567164179104,0.0788368336025848,0
"236",0,0,0,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.359701492537313,0.010996999769213,1
"237",0,0,0,10,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.112935323383085,0.0323390260789291,0
"238",0,1,0,18,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.546268656716418,0.14852873297946,0
"239",1,0,0,11,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0.763681592039801,0.127105931225479,1
"240",0,0,0,16,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0149253731343284,0.0306427417493653,0
"241",0,0,0,72,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0.680099502487562,0.730636972074775,0
"242",0,0,0,72,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0.904975124378109,0.906935148857605,0
"243",0,1,1,41,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0.561691542288557,0.365664666512809,0
"244",1,1,0,65,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0.75771144278607,0.704748442187861,0
"245",1,0,0,13,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.363681592039801,0.0822178629125317,0
"246",1,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.568159203980099,0.029379183014078,0
"247",0,0,0,41,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.465174129353234,0.289983844911147,0
"248",1,0,0,15,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.558706467661692,0.121797830602354,1
"249",0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.301492537313433,0.00343295638126011,1
"250",0,0,0,42,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.803482587064677,0.493843757212093,0
"251",0,1,0,51,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0.748756218905473,0.530896607431341,0
"252",0,1,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.518905472636816,0.0148107546734364,1
"253",1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.218407960199005,0.00246942072467109,1
"254",0,0,1,32,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0.651243781094527,0.301696284329564,0
"255",0,0,0,10,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0159203980099503,0.0201073159473806,0
"256",0,1,1,67,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0.410945273631841,0.471393953381029,0
"257",0,1,1,61,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0.963681592039801,0.806525501961689,0
"258",0,0,0,50,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0.956218905472637,0.666085852757905,0
"259",0,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.262189054726368,0.00712554811908608,1
"260",1,1,0,29,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0.266169154228856,0.139608816062774,0
"261",1,0,0,3,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0.227860696517413,0.0130856219709208,1
"262",1,0,0,13,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0.882089552238806,0.155261943226402,1
"263",1,1,0,57,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0.712437810945273,0.566183937225941,0
"264",0,0,0,31,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0.314427860696517,0.173240249249942,0
"265",0,1,0,45,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0.945771144278607,0.578519501500115,0
"266",0,1,1,61,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0.695024875621891,0.635581583198708,0
"267",0,0,0,50,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0661691542288557,0.135754673436418,0
"268",1,0,0,19,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0.86318407960199,0.229454188783753,0
"269",0,0,0,59,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0109452736318409,0.124717285945073,1
"270",0,1,0,71,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0597014925373134,0.197801753981075,0
"271",1,0,0,16,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0.758208955223881,0.172213247172859,1
"272",0,1,0,57,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0.412935323383085,0.395955458112162,0
"273",0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0651741293532338,0.00069236095084237,1
"274",1,1,0,20,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0.883582089552239,0.248471036233556,0
"275",0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.52089552238806,0.00597738287560578,1
"276",0,1,0,5,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.668159203980099,0.0441149319178398,1
"277",0,1,0,52,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0.863681592039801,0.64690168474498,1
"278",1,1,0,21,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0.464676616915423,0.152434802677129,0
"279",0,0,0,14,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0.365671641791045,0.0869086083544888,0
"280",0,0,0,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.321393034825871,0.0260731594738057,0
"281",0,0,0,6,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.367164179104478,0.0350911608585276,0
"282",0,0,0,10,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.327860696517413,0.0553254096468959,0
"283",0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0711442786069652,0.000761597045926604,0
"284",0,0,0,68,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.360199004975124,0.42337295176552,0
"285",0,1,1,18,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.765174129353234,0.203225248096007,1
"286",0,0,0,22,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.574626865671642,0.203646434341103,0
"287",0,0,0,20,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.259701492537313,0.104817678282945,0
"288",0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.514925373134328,0.00590814678052155,1
"289",1,0,0,8,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.559701492537313,0.0678225248096007,1
"290",0,0,0,10,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.264676616915423,0.0480729286868221,1
"291",1,0,0,24,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.575621890547264,0.195465035771982,1
"292",0,0,0,35,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.427363184079602,0.231063927994461,0
"293",0,1,1,23,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0.682089552238806,0.221786291253173,0
"294",1,0,0,6,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.707462686567164,0.0633510270020771,0
"295",0,0,0,12,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0144278606965175,0.0232575582737133,0
"296",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0199004975124379,0.000167320563120208,0
"297",0,1,1,71,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.575124378109453,0.62516155088853,0
"298",1,1,0,35,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0.821393034825871,0.394495730440803,0
"299",0,1,1,40,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0.560199004975124,0.345828525271175,0
"300",0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.550746268656716,0.00632356335102698,1
"301",0,0,0,23,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0.464179104477612,0.17205169628433,0
"302",1,0,0,4,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.768159203980099,0.0435379644588045,1
"303",0,0,0,4,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0.717910447761194,0.0389856912070159,0
"304",0,1,1,68,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0.418407960199005,0.471982460189245,0
"305",0,0,1,38,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.632835820895522,0.360362335564274,0
"306",0,1,1,52,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0651741293532338,0.139660743134087,0
"307",1,1,0,32,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.563681592039801,0.263622201707824,1
"308",0,1,1,29,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0.570149253731343,0.234894991922456,0
"309",1,1,1,38,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0.824875621890547,0.429615739672283,0
"310",0,0,1,48,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0.601990049751244,0.422761366258943,0
"311",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.00995024875621896,5.1927071313161e-05,0
"312",0,0,0,22,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0.704477611940298,0.215491576275098,0
"313",0,0,0,43,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0.96318407960199,0.562693284098777,0
"314",1,1,0,5,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.508457711442786,0.0372490191553196,0
"315",0,0,0,5,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.620398009950249,0.0457823678744519,1
"316",0,1,1,51,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0.913432835820895,0.654004154165705,0
"317",0,0,0,71,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0164179104477612,0.154200323101777,0
"318",0,1,1,38,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0.617412935323383,0.350778906069698,1
"319",1,1,0,24,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0.745273631840796,0.255279252250173,1
"320",0,1,0,35,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0.728855721393035,0.371284329563813,0
"321",1,0,0,54,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0.638805970149254,0.499803831063928,1
"322",0,1,1,72,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0.415422885572139,0.48986845141934,0
"323",0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.264179104477612,0.00300023078698363,0
"324",0,1,1,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.301990049751244,0.0465612739441495,0
"325",0,0,0,69,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0.41592039800995,0.479794599584583,0
"326",0,1,0,52,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0.840298507462687,0.590733902607893,0
"327",1,1,0,11,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0.643283582089552,0.0993826448188322,0
"328",1,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.518407960199005,0.0138760673897992,1
"329",1,1,1,28,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.175621890547264,0.110183475651973,0
"330",1,0,0,17,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.640796019900498,0.167464804984999,0
"331",0,1,1,35,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0159203980099503,0.0831467805215785,0
"332",0,0,0,8,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.00945273631840805,0.0165185783521809,0
"333",0,0,0,46,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0.762686567164179,0.508210246942073,0
"334",0,0,0,7,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.553233830845771,0.0568255250403877,1
"335",0,0,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.620398009950249,0.0158089083775675,1
"336",0,1,1,68,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0.572636815920398,0.608717978306023,1
"337",0,0,0,43,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0.859203980099502,0.547086314331872,1
"338",0,0,0,68,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0.695522388059701,0.707321717055158,0
"339",0,0,0,36,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0.761691542288557,0.409283406415878,0
"340",0,1,0,63,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0.84726368159204,0.759773828756058,1
"341",1,0,0,32,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.362189054726368,0.209012231710132,0
"342",0,1,0,71,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0.671641791044776,0.71601661666282,0
"343",0,1,1,66,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0.48955223880597,0.518099469189938,0
"344",0,0,0,63,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0223880597014926,0.151090468497577,0
"345",0,0,1,41,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0199004975124379,0.0976459727671359,0
"346",1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.535820895522388,0.00615047311331637,0
"347",0,0,0,2,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.717910447761194,0.017239787675975,1
"348",0,1,0,70,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0119402985074628,0.148246018924533,0
"349",0,0,0,23,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.265671641791045,0.112860604661897,0
"350",1,1,0,64,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0.783582089552239,0.739914608816063,0
"351",0,1,1,37,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0.443283582089552,0.26078352180937,0
"352",0,0,1,17,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.262189054726368,0.0764597276713593,0
"353",1,0,0,7,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.70547263681592,0.0641068543734133,0
"354",0,1,1,4,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0.662189054726368,0.0407454419570736,1
"355",1,0,0,21,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.235323383084577,0.0947726748211401,1
"356",0,0,0,10,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0.616915422885572,0.0954534964228018,1
"357",1,0,0,16,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.356716417910448,0.100415416570505,0
"358",0,1,0,64,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0.865671641791045,0.785206554350335,0
"359",1,1,0,27,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.124378109452736,0.0907339026078929,1
"360",0,1,1,42,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0.784577114427861,0.461337410570044,0
"361",0,0,1,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0194029850746269,0.00749480729286867,0
"362",0,0,0,41,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0.801492537313433,0.454690745441957,0
"363",0,1,0,58,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.318905472636816,0.329996538195246,0
"364",0,0,0,47,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0228855721393035,0.106958227555966,0
"365",0,0,0,18,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.57363184079602,0.156271636279714,0
"366",0,0,0,5,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0.778606965174129,0.0546676667435956,1
"367",0,1,0,23,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0.414925373134328,0.160073851834757,0
"368",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.008955223880597,4.0387722132465e-05,0
"369",0,1,0,71,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0.8,0.80129817678283,0
"370",0,1,1,72,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0.938805970149254,0.935593122547888,0
"371",0,1,1,33,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0233830845771145,0.0774809600738518,0
"372",0,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.670646766169154,0.018774521117009,1
"373",0,0,1,24,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.174129353233831,0.0936995153473344,0
"374",0,1,1,56,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0.810945273631841,0.645003461804754,0
"375",0,0,0,37,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0.774626865671642,0.418647588276021,0
"376",0,0,0,43,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0.665174129353234,0.42043041772444,0
"377",0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0706467661691542,0.000755827371336227,0
"378",0,1,0,25,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0.862686567164179,0.293987999076852,1
"379",0,0,0,61,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0.71044776119403,0.610420032310178,0
"380",0,0,0,17,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.681592039800995,0.160564274174937,0
"381",0,1,0,41,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0.676119402985075,0.383135241172398,0
"382",0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.322388059701493,0.00367528271405493,1
"383",1,1,1,72,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0.46318407960199,0.543912993307178,0
"384",0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0.722388059701492,0.00831410108469878,1
"385",0,0,0,48,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0.894029850746269,0.582581352411724,0
"386",1,1,0,11,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0169154228855722,0.0226113547195938,1
"387",1,1,0,55,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.66865671641791,0.560339256865913,1
"388",0,0,0,42,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0.36318407960199,0.268826448188322,0
"389",0,0,0,44,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0.717910447761194,0.466674359566121,0
"390",0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.256218905472637,0.00290791599353795,0
"391",0,0,0,27,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0.769651741293532,0.297305561966305,0
"392",1,1,0,27,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0.662189054726368,0.264337641357027,0
"393",1,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.259203980099502,0.00813524117239788,0
"394",0,0,0,19,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0164179104477612,0.0402434802677129,0
"395",1,1,0,42,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.764179104477612,0.453000230786984,0
"396",0,0,0,66,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0.714427860696517,0.686262404800369,0
"397",1,1,0,33,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0.911940298507463,0.424174936533579,0
"398",0,0,0,34,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.554228855721393,0.289135702746365,1
"399",1,0,0,33,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0.361691542288557,0.205965843526425,0
"400",0,1,1,23,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.017910447761194,0.0457304408031387,0
"401",0,0,0,32,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0149253731343284,0.069853450265405,0
"402",0,0,0,11,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.017910447761194,0.0252596353565659,0
"403",0,1,1,69,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0.807960199004975,0.806462035541196,1
"404",0,1,0,68,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0.374626865671642,0.441957073621048,0
"405",0,0,0,20,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0144278606965175,0.0462266328179091,0
"406",0,0,0,72,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0154228855721393,0.16731479344565,0
"407",0,1,1,60,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0.767661691542289,0.668497576736672,0
"408",1,1,1,32,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0.753233830845771,0.328023309485345,0
"409",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0164179104477612,0.000126932840987772,1
"410",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0134328358208956,9.2314793445626e-05,1
"411",1,0,0,3,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.627860696517413,0.0247980613893376,1
"412",0,1,0,46,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.0616915422885572,0.120857373644126,0
"413",0,1,0,29,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.564179104477612,0.245816985921994,0
"414",0,0,0,51,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0.687562189054726,0.513985691207016,0
