"","genderFemale","genderMale","SeniorCitizen","PartnerNo","PartnerYes","DependentsNo","DependentsYes","tenure","PhoneServiceNo","PhoneServiceYes","MultipleLinesNo","MultipleLinesYes","InternetServiceDSL","InternetServiceFiber.optic","InternetServiceNo","OnlineSecurityNo","OnlineSecurityYes","OnlineBackupNo","OnlineBackupYes","DeviceProtectionNo","DeviceProtectionYes","TechSupportNo","TechSupportYes","StreamingTVNo","StreamingTVYes","StreamingMoviesNo","StreamingMoviesYes","ContractMonth.to.month","ContractOne.year","ContractTwo.year","PaperlessBillingNo","PaperlessBillingYes","PaymentMethodBank.transfer..automatic.","PaymentMethodCredit.card..automatic.","PaymentMethodElectronic.check","PaymentMethodMailed.check","MonthlyCharges","TotalCharges","ChurnNo","ChurnYes"
"139",0,1,0,1,0,0,1,57,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.0134328358208956,0.132904454188784,1,0
"140",1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.519402985074627,0.00596007385183471,0,1
"141",1,0,1,0,1,0,1,72,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0.694527363184079,0.739308792984076,1,0
"142",1,0,0,1,0,1,0,8,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0.52636815920398,0.0628721440110778,0,1
"143",1,0,0,0,1,1,0,61,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0.823880597014925,0.686873990306947,1,0
"144",0,1,0,1,0,1,0,64,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.657213930348259,0.608152550196169,1,0
"145",0,1,1,0,1,1,0,71,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.0567164179104478,0.20048465266559,1,0
"146",1,0,0,0,1,0,1,65,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0.803980099502487,0.738276021232403,1,0
"147",0,1,0,1,0,1,0,3,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.0134328358208956,0.00490999307639047,1,0
"148",0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.272636815920398,0.0030983152550196,0,1
"149",0,1,0,1,0,0,1,30,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0.460199004975124,0.220534271867067,1,0
"150",0,1,0,0,1,0,1,15,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0.509950248756219,0.121463189476114,1,0
"151",1,0,0,0,1,0,1,8,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0.500497512437811,0.0629529194553427,1,0
"152",0,1,0,1,0,1,0,7,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0.763681592039801,0.0734710362335564,0,1
"153",1,0,0,0,1,0,1,70,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0.89452736318408,0.912964458804523,1,0
"154",0,1,0,0,1,0,1,62,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0.675124378109453,0.599636510500808,1,0
"155",1,0,0,0,1,0,1,6,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.0144278606965175,0.0109277636741287,1,0
"156",1,0,0,0,1,0,1,14,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0.623383084577114,0.130856219709208,1,0
"157",1,0,0,1,0,1,0,22,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0.655721393034826,0.208071774751904,1,0
"158",0,1,0,0,1,0,1,22,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.018905472636816,0.0462843295638126,1,0
"159",0,1,0,0,1,0,1,16,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0.45771144278607,0.115993537964459,1,0
"160",0,1,0,1,0,1,0,10,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.0741293532338309,0.026863604892684,1,0
"161",1,0,0,1,0,0,1,13,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.375621890547264,0.0860546965151165,1,0
"162",1,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.638308457711443,0.181577429033003,0,1
"163",1,0,0,1,0,1,0,2,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.511940298507463,0.013431802446342,1,0
"164",0,1,0,1,0,1,0,53,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0.553731343283582,0.454586891299331,1,0
"165",1,0,0,0,1,0,1,11,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.0233830845771145,0.024821140087699,1,0
"166",0,1,0,0,1,1,0,69,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.0164179104477612,0.155163858758366,1,0
"167",1,0,0,1,0,1,0,4,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.523880597014925,0.0293330256173552,0,1
"168",0,1,0,0,1,1,0,72,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0.704477611940298,0.719553427186707,1,0
"169",0,1,1,0,1,1,0,58,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.269154228855721,0.30376182783291,0,1
"170",1,0,0,0,1,0,1,16,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.0213930348258707,0.034918070620817,1,0
"171",0,1,0,0,1,1,0,43,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0.656716417910448,0.406237018232172,1,0
"172",1,0,0,0,1,1,0,2,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0.857213930348259,0.0258481421647819,0,1
"173",0,1,0,0,1,1,0,14,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0.633830845771144,0.134196861297023,1,0
"174",1,0,0,0,1,1,0,53,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0.762189054726368,0.574821140087699,0,1
"175",1,0,0,1,0,1,0,32,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0.0228855721393035,0.0733614124163397,1,0
"176",1,0,0,0,1,1,0,34,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.064179104477612,0.0878606046618971,1,0
"177",1,0,1,1,0,1,0,15,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.559203980099502,0.130036925917378,0,1
"178",1,0,1,1,0,1,0,7,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.57910447761194,0.0559427648280637,0,1
"179",1,0,0,0,1,0,1,15,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0.866666666666667,0.177757904454189,1,0
"180",0,1,0,0,1,1,0,61,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.0228855721393035,0.142303254096469,1,0
"181",1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.116417910447761,0.00128663743364871,0,1
"182",1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.269154228855721,0.00305792753288714,1,0
"183",0,1,0,1,0,1,0,8,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.659203980099502,0.0742960996999769,0,1
"184",0,1,0,0,1,0,1,33,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0.562189054726368,0.280925455804293,1,0
"185",1,0,0,1,0,1,0,13,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.606965174129353,0.126107777521348,0,1
"186",1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.0651741293532338,0.00069236095084237,0,1
"187",0,1,0,1,0,1,0,20,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.333830845771144,0.115976228940688,1,0
"188",0,1,0,1,0,1,0,3,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0.12089552238806,0.00731017770597739,1,0
"189",1,0,0,1,0,1,0,13,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0.0139303482587065,0.026078929148396,1,0
"190",1,0,0,0,1,1,0,40,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0.381592039800995,0.272363258712209,1,0
"191",0,1,0,0,1,0,1,43,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0.533830845771144,0.364014539579968,1,0
"192",0,1,0,0,1,1,0,6,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.723880597014925,0.0591045465035772,0,1
"193",1,0,0,0,1,0,1,69,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.0149253731343284,0.15654281098546,1,0
"194",1,0,0,0,1,0,1,72,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0.909950248756219,0.935898915301177,1,0
"195",0,1,0,0,1,0,1,59,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0.0104477611940299,0.13546042003231,1,0
"196",1,0,0,0,1,1,0,20,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0.77910447761194,0.217268636048927,1,0
"197",0,1,0,0,1,0,1,24,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0.0582089552238806,0.0656127394414955,1,0
"198",0,1,0,1,0,1,0,59,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0.92636815920398,0.75016732056312,1,0
"199",0,1,0,0,1,0,1,72,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0.935323383084577,0.925784675744288,1,0
"200",0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.0248756218905473,0.000225017309023746,1,0
"201",1,0,0,0,1,1,0,27,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0.832338308457711,0.307217862912532,1,0
"202",1,0,0,1,0,1,0,14,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0.614925373134328,0.126182783291022,1,0
"203",0,1,0,0,1,0,1,71,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0.86865671641791,0.852377105931226,1,0
"204",0,1,0,1,0,0,1,13,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0.597512437810945,0.117141703207939,1,0
"205",0,1,0,1,0,1,0,44,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0.503482587064677,0.339274174936534,1,0
"206",1,0,0,1,0,1,0,33,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0.613930348258707,0.307644818832218,1,0
"207",0,1,0,0,1,0,1,72,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0.370149253731343,0.480083083314101,1,0
"208",0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0.613432835820895,0.0070505423494115,0,1
"209",1,0,0,1,0,1,0,19,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0.87910447761194,0.221053542580198,0,1
"210",0,1,0,0,1,1,0,64,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0.837810945273632,0.765670436187399,1,0
"211",0,1,0,1,0,1,0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.276119402985075,0.00758135241172395,0,1
"212",1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.0696517412935323,0.000744288022155531,1,0
"213",0,1,0,1,0,0,1,61,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.0149253731343284,0.127555965843526,1,0
"214",1,0,0,0,1,0,1,29,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0.0174129353233831,0.0601488576044311,1,0
"215",0,1,1,0,1,1,0,23,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0.682089552238806,0.225830833141011,1,0
"216",1,0,0,0,1,1,0,57,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0.402985074626866,0.394489960766213,1,0
"217",0,1,0,0,1,0,1,72,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0.26865671641791,0.360143087929841,1,0
"218",0,1,0,0,1,1,0,66,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0.381592039800995,0.435079621509347,1,0
"219",0,1,0,0,1,0,1,65,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0.656218905472637,0.612243249480729,1,0
"220",1,0,0,1,0,1,0,8,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0.614427860696517,0.0699053773367182,1,0
"221",1,0,0,1,0,1,0,4,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.516417910447761,0.0287964458804523,0,1
"222",1,0,0,0,1,1,0,71,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.0646766169154229,0.20979690745442,1,0
"223",0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.0194029850746269,0.00016155088852986,1,0
"224",0,1,0,0,1,1,0,4,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0.316417910447761,0.0185264251096238,0,1
"225",1,0,0,1,0,1,0,12,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.0109452736318409,0.0231421647819063,1,0
"226",0,1,0,1,0,1,0,24,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0.321890547263682,0.146543964920378,1,0
"227",1,0,0,0,1,0,1,31,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.625870646766169,0.291593584121856,1,0
"228",1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0.367661691542289,0.00420032310177703,0,1
"229",0,1,0,1,0,1,0,30,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0.712935323383085,0.312064389568428,1,0
"230",1,0,0,0,1,0,1,47,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0.667164179104478,0.471780521578583,1,0
"231",0,1,0,1,0,1,0,54,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0.893034825870647,0.662572120932379,1,0
"232",0,1,0,1,0,1,0,50,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0.748756218905473,0.545661204708054,1,0
"233",0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0.660199004975124,0.00759289176090464,0,1
"234",1,0,0,1,0,1,0,72,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0.0199004975124379,0.178640664666513,1,0
"235",1,0,0,1,0,1,0,29,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.0686567164179104,0.0788368336025848,1,0
"236",0,1,0,1,0,1,0,2,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.359701492537313,0.010996999769213,0,1
"237",1,0,0,1,0,1,0,10,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0.112935323383085,0.0323390260789291,1,0
"238",0,1,0,0,1,1,0,18,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.546268656716418,0.14852873297946,1,0
"239",1,0,1,1,0,1,0,11,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.763681592039801,0.127105931225479,0,1
"240",0,1,0,1,0,1,0,16,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.0149253731343284,0.0306427417493653,1,0
"241",1,0,0,1,0,1,0,72,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0.680099502487562,0.730636972074775,1,0
"242",0,1,0,1,0,1,0,72,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0.904975124378109,0.906935148857605,1,0
"243",1,0,0,0,1,0,1,41,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0.561691542288557,0.365664666512809,1,0
"244",1,0,1,0,1,1,0,65,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0.75771144278607,0.704748442187861,1,0
"245",1,0,1,1,0,1,0,13,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.363681592039801,0.0822178629125317,1,0
"246",0,1,1,1,0,1,0,4,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.568159203980099,0.029379183014078,1,0
"247",0,1,0,1,0,1,0,41,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0.465174129353234,0.289983844911147,1,0
"248",0,1,1,1,0,1,0,15,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.558706467661692,0.121797830602354,0,1
"249",0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.301492537313433,0.00343295638126011,0,1
"250",0,1,0,1,0,1,0,42,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.803482587064677,0.493843757212093,1,0
"251",1,0,0,0,1,1,0,51,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0.748756218905473,0.530896607431341,1,0
"252",1,0,0,0,1,0,1,2,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.518905472636816,0.0148107546734364,0,1
"253",0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0.218407960199005,0.00246942072467109,0,1
"254",0,1,0,1,0,0,1,32,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.651243781094527,0.301696284329564,1,0
"255",0,1,0,1,0,1,0,10,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.0159203980099503,0.0201073159473806,1,0
"256",1,0,0,0,1,0,1,67,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0.410945273631841,0.471393953381029,1,0
"257",1,0,0,0,1,0,1,61,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0.963681592039801,0.806525501961689,1,0
"258",0,1,0,1,0,1,0,50,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.956218905472637,0.666085852757905,1,0
"259",1,0,0,0,1,1,0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.262189054726368,0.00712554811908608,0,1
"260",1,0,1,0,1,1,0,29,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.266169154228856,0.139608816062774,1,0
"261",0,1,1,1,0,1,0,3,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.227860696517413,0.0130856219709208,0,1
"262",0,1,1,1,0,1,0,13,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.882089552238806,0.155261943226402,0,1
"263",0,1,1,0,1,1,0,57,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.712437810945273,0.566183937225941,1,0
"264",1,0,0,1,0,1,0,31,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0.314427860696517,0.173240249249942,1,0
"265",1,0,0,0,1,1,0,45,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0.945771144278607,0.578519501500115,1,0
"266",1,0,0,0,1,0,1,61,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0.695024875621891,0.635581583198708,1,0
"267",0,1,0,1,0,1,0,50,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.0661691542288557,0.135754673436418,1,0
"268",1,0,1,1,0,1,0,19,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0.86318407960199,0.229454188783753,1,0
"269",0,1,0,1,0,1,0,59,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.0109452736318409,0.124717285945073,0,1
"270",1,0,0,0,1,1,0,71,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.0597014925373134,0.197801753981075,1,0
"271",1,0,1,1,0,1,0,16,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0.758208955223881,0.172213247172859,0,1
"272",0,1,0,0,1,1,0,57,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0.412935323383085,0.395955458112162,1,0
"273",0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.0651741293532338,0.00069236095084237,0,1
"274",0,1,1,0,1,1,0,20,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0.883582089552239,0.248471036233556,1,0
"275",0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.52089552238806,0.00597738287560578,0,1
"276",0,1,0,0,1,1,0,5,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0.668159203980099,0.0441149319178398,0,1
"277",1,0,0,0,1,1,0,52,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.863681592039801,0.64690168474498,0,1
"278",0,1,1,0,1,1,0,21,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0.464676616915423,0.152434802677129,1,0
"279",0,1,0,1,0,1,0,14,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0.365671641791045,0.0869086083544888,1,0
"280",1,0,0,1,0,1,0,5,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.321393034825871,0.0260731594738057,1,0
